q1,q2,q1_dot,q2_dot,u1,u2
0.2545194119877976,1.328535302813571,3.7958699656654704,-9.569498433749267,0.31476300519862926,-0.7811259304624231
0.35687269881079753,1.0669616891906637,4.456874214115946,-11.500873515769925,0.6733668888762383,-1.7669650465705473
0.4805872348980423,0.7462676412722473,5.504770163588604,-14.299117716625378,0.39797798670801515,-1.0703103246716774
0.6421155837044505,0.3283319130707654,7.226643811656787,-18.705896055543164,0.9486476249271487,-2.5863561072881733
0.8323765553738122,-0.16753488620221552,7.803376677596926,-20.533600399854,0.3929810575887189,-1.1428561704931786
1.0082792321075111,-0.6440107600535758,6.215425813053167,-17.510735950597525,0.6399866998495837,-2.0811293450301536
1.1404774050243236,-1.0393850538946332,4.307020025141863,-14.045474317356884,0.2080424581039134,-0.8751808893831057
1.2286692476207512,-1.3607797568647408,2.7729724650500573,-11.778905747373209,0.18944492393187895,-1.4276238791256335
1.280358507484966,-1.6339711159020622,1.3868165790203895,-10.189222239328043,0.0014889956117202906,-0.6391783787887291
1.2975422907320422,-1.8722218133536632,-0.01868640248727602,-8.900778212583946,-0.20853408813201688,-1.0904386826301502
1.2790956954611228,-2.0805078333645195,-1.4636060461483582,-7.792050047110279,-0.2085838376803715,-0.492162528406577
1.223673997261398,-2.26192436534089,-2.962937128131789,-6.721117738405879,-0.6462803824134961,-0.8223883066906246
1.131308679430229,-2.4165550439725236,-4.419083168195874,-5.649165840212023,-0.43339017246685263,-0.34812056340215414
1.003769714976571,-2.5439079080568643,-5.745119269990802,-4.537366909677997,-1.0721844386353603,-0.5339347138771833
0.8459983190480859,-2.6433390314342944,-6.837686244654196,-3.4154307460490276,-0.623241631919786,-0.18655944783712694
0.664202167801714,-2.7147549043813335,-7.65970735652749,-2.3070632156451265,-1.3746107491556177,-0.21776382420069046
0.4653276870923706,-2.7591533631183682,-8.203961460686768,-1.2540371825401793,-0.7352339810330076,-0.025789825612326605
0.2560841601503345,-2.778018708165775,-8.496076041862919,-0.26857685039668905,-1.5117581726916791,0.08890649804222275
0.042496001553481315,-2.773251466440136,-8.55153222641037,0.6365700756108079,-0.7653286379040126,0.11997765489678902
-0.16965270786214068,-2.7467235762875952,-8.388069625008585,1.4722984269325938,-1.4937419818905677,0.36362909718587166
-0.37529291207647597,-2.7003045370146794,-8.030851377777594,2.2278662596181795,-0.7209096483501743,0.24879537666526705
-0.569750370656501,-2.6359295184734903,-7.507804246476154,2.904841502788451,-1.3440590027874806,0.5978682294771994
-0.7497861591942665,-2.5559274713044644,-6.8771149253690105,3.478014845718585,-0.6218163165935179,0.35336862169782407
-0.9131161236168179,-2.462950703865736,-6.189481023927333,3.9389442524499385,-1.1208069267782634,0.7714872338377047
-1.0592702832355902,-2.3600392176823615,-5.503060803820068,4.2727899690599,-0.5051934090962853,0.4199489725681837
-1.1885902032654017,-2.2503126104582876,-4.851786333673064,4.486355760585164,-0.8981973688299625,0.8667489106867766
-1.3023226765048574,-2.1366710070233124,-4.256070514754555,4.585966235445963,-0.40167668105337206,0.44601126962899373
-1.4018849182476838,-2.0217867238745115,-3.7176096750923366,4.590808798152348,-0.7146540432835841,0.8899649979327523
-1.4886385141325766,-1.9078291642392549,-3.231395579748658,4.511825281287937,-0.3193472968554547,0.44092306675012255
-1.5637911992012763,-1.7967369767481516,-2.785847598927417,4.365413134194118,-0.5693015431916467,0.8606695304042188
-1.6281823110423634,-1.6900656745759226,-2.3704624406129,4.158150723431067,-0.2529560958869089,0.4146533359274368
-1.6824618217403393,-1.589246216883831,-1.9736092609310667,3.899498445912356,-0.44775102697124486,0.7948376105447202
-1.7269482030626384,-1.4954855949660504,-1.5870066394027498,3.5934528561287418,-0.1951243110574484,0.3734126010733623
-1.7618159550030952,-1.409932656489365,-1.2020213747373758,3.2447272809388297,-0.33679595875503054,0.7019016016984746
-1.7870290339021235,-1.3335519371842643,-0.8146165924263125,2.859677032167565,-0.140371663967537,0.32095189299050775
-1.8024639758940888,-1.2672481650564131,-0.4189490854500847,2.4412685619295753,-0.2279711810592219,0.5887894019365697
-1.8079150928060443,-1.2116567838551526,-0.01590405086636505,2.002676227986108,-0.08567969396259656,0.26089478520637627
-1.8031489443070725,-1.1672899797352698,0.3980699904252104,1.5475479330744555,-0.11765638746981896,0.4642957869789206
-1.7879676168301453,-1.134234980973045,0.8173106694350056,1.0977451026470182,-0.030239264123282327,0.19836308218071036
-1.7622045034112825,-1.1123551266017093,1.2433263205688114,0.6593445491380521,-0.00638449353590164,0.34136548766102676
-1.725822306211105,-1.100932615249173,1.6668274490085822,0.2611606464118479,0.025003136704976454,0.14047980081823452
-1.678867350673191,-1.0989262111795444,2.08711705217721,-0.08712017138073638,0.1022306059864452,0.23688481733958444
-1.6215888091294,-1.1046118539259242,2.4927239081235704,-0.3541960553733544,0.07782787454136429,0.09595386221442252
-1.5543660541060749,-1.1158747885354385,2.8797355089802994,-0.526162560658689,0.2024403067214305,0.1698788850720738
-1.4778700466875276,-1.1298860485482647,3.2345812951807833,-0.574055532341536,0.124909938740737,0.07428354809968046
-1.3929695369384243,-1.1434007416635843,3.5474274121767353,-0.479404380375218,0.2862363099983233,0.15948196853905178
-1.301000106415442,-1.1524707726825532,3.800094321814249,-0.21849722784487835,0.16120391165109324,0.08520436470326363
-1.2036244401522316,-1.1527282899266487,3.9722668177749556,0.2326351366732999,0.3414386707414432,0.22375398940858218
-1.103271712443789,-1.1391022472430212,4.038254772952252,0.8921806174069282,0.17852745042959547,0.13877232832903288
-1.0028885536793748,-1.1060729383558172,3.964007292865169,1.7936447845118706,0.3491469677332387,0.37992947447539815
-0.9064908113200034,-1.0472460404246344,3.71941429646747,2.9559857730540413,0.1646482169884321,0.24662038627433616
-0.8187743706496836,-0.9555155232516658,3.2583078870357585,4.443592763224009,0.284564690397077,0.6488624951515743
-0.7455551258299887,-0.822009770728879,2.5596412682984546,6.297997233851664,0.10494891084532379,0.42747260519574537
-0.693798063838057,-0.6351753713017368,1.55896182322135,8.694707006200085,0.1259668762012458,1.0682991697729316
-0.6687047654466338,-0.38497653973373813,0.4265520630825036,11.367157859204871,0.0004065905162416173,0.6911062029856428
-0.6702237282153924,-0.07044259565785128,-0.34926614485964663,13.38907224049311,-0.044381135635387405,1.5248698949636181
-0.6762280031737473,0.2641527264420795,0.06772142507167833,12.972067752551373,0.02383926589942103,0.6997471633228541
-0.6551375895583278,0.5542654089699475,1.6552962523894683,10.158334887460168,0.2783000102446605,0.9580705834388992
-0.5916738355175746,0.7681390135017228,3.457591074216927,6.872945427184955,0.23067272822314772,0.3278488133451037
-0.484380396770742,0.9000546764465933,5.0833156921442955,3.694924270949853,0.6604044643269805,0.25207916680744036
-0.33963646163063815,0.9536162488301619,6.45363200933548,0.6046223207510779,0.40718987780728033,-0.04561425633050772
-0.16376864940141653,0.9295969351961376,7.588655321690693,-2.5428029090513036,0.9250406455955176,-0.4028743019953501
0.03843940801652304,0.8256443639429937,8.560851116248218,-5.790035053623973,0.527408790741103,-0.4067879985589945
0.265141989084646,0.635498045140482,9.577757768893337,-9.41826621962054,1.1211441760473047,-1.0911845548430212
0.5174475165727701,0.3549012751629854,10.609087450801718,-13.02606498412567,0.6266992845147044,-0.7579323167132793
0.7920704281969057,-0.0035236431845389916,11.176982190564232,-15.119071029176595,1.3049057469865788,-1.7131739199094929
1.0671085096716537,-0.374609265786359,10.64229878057095,-14.038919599730376,0.5877038002573106,-0.6973994500646659
1.3177840025162268,-0.6863503559006816,9.438443669509171,-10.941697632157387,1.003970343993823,-0.9620330341015427
1.540365941860525,-0.923760504848731,8.394817537052294,-8.092441005449635,0.44934880806874783,-0.33712619484762424
1.739496229431563,-1.0963815298439301,7.555510927937142,-5.790925112312909,0.7847561742384972,-0.379830894287637
1.9191367280449299,-1.2169913125250864,6.835626061529303,-3.93155022496163,0.3491395031751029,-0.08997776657464483
2.081383327999646,-1.2951460088735305,6.14743846842123,-2.366271729281584,0.612625564937266,-0.006479389527047454
2.2266752457913475,-1.3375772344116208,5.4792395158373735,-1.0736688468519389,0.26274546696869155,0.06900787389020106
2.355301954703777,-1.350506851003744,4.814455601139558,0.0049106186605575655,0.4487019246086737,0.23845560780991065
2.46757507930525,-1.339051312186583,4.170935269065156,0.8771292055358012,0.18251060876158295,0.16812200708607425
2.5640628937386474,-1.3080091939512202,3.5559769559623255,1.5795518548211946,0.2986475307558841,0.3870025229501627
2.6457688251376266,-1.2614081555202696,2.988396924187155,2.121838202176345,0.1138468625790256,0.22217065868630811
2.713915409111485,-1.2029510152306948,2.4737685157906677,2.5347000953279313,0.1758607905915704,0.4619771205313539
2.7699788550326576,-1.135675256114737,2.0217260892935656,2.8273186932067405,0.061372960024136725,0.2432635695942493
2.815500048921485,-1.0623414132132896,1.6304497493597394,3.0245395490077494,0.08628714684501572,0.4827893120910913
2.852024782865882,-0.985191060039656,1.3019911787635958,3.132624151862808,0.02555972734652106,0.24102222836630763
2.8810618353567867,-0.9062691438160592,1.0300432798642412,3.1701310753421788,0.028108631637339447,0.46448388101773114
2.9039805954905793,-0.8272342404320548,0.8125380440026223,3.1416628058004927,0.004064070353337789,0.22250984770095272
2.922074060631443,-0.7496083951637222,0.6419964207040595,3.060703330875809,-0.004482657567078326,0.4185392090191493
2.9364339254370755,-0.6745843646407317,0.5138605779140346,2.933509977521317,-0.006612388406760166,0.1932935964729687
2.948062128773774,-0.6032365447393304,0.42123276807033194,2.769974582338539,-0.018720898215213277,0.3551213247573603
2.9577373045024222,-0.5363027269336967,0.35761141310447847,2.580393224944775,-0.010248638926591839,0.15855600548068716
2.9661436368559237,-0.4743926868442038,0.31761761953767104,2.3714041929577014,-0.022034433959149682,0.28451366923877436
2.9737529693580136,-0.4177826239893934,0.2938188734213279,2.1563994199432113,-0.010370041649002982,0.12323787030622396
2.9809512069681254,-0.3666234109462573,0.2830617396243856,1.9379501737506943,-0.020967391669480563,0.2161924515563975
2.987957990814704,-0.32080446988069267,0.27853381881374334,1.7291764728086996,-0.009715133500136353,0.09119365946511236
2.9949322451085685,-0.2801236170064425,0.2794412166598892,1.528315962416335,-0.020115691721734243,0.15657317393735964
3.0019323682569308,-0.24423746728145587,0.28061446817526553,1.3455996462586748,-0.00993089418487355,0.0644279806158219
3.0089818570788545,-0.21275667919389726,0.2829610010654077,1.176226812995991,-0.02187341557154338,0.10811980766936051
3.0160613787044834,-0.1852580178767305,0.28303820392032,1.0270274402046475,-0.01171862255068728,0.0432366338688119
3.0231366422057,-0.16130742737988035,0.28251267322387713,0.8920879766649217,-0.027023499239721454,0.07031770676197993
3.0301644472681137,-0.1405002358001499,0.2792588449548344,0.7755548855967449,-0.01520274025074132,0.02687259585266132
3.037097528551307,-0.12243981982234542,0.27500786617196965,0.6718064437833179,-0.03552684828283247,0.04118389191211168
3.0438958795006292,-0.10678346288751366,0.268493267932759,0.5832312400359281,-0.020277951989934623,0.01421659866702896
3.050519959527473,-0.09320342789217284,0.26117184100899943,0.5051418471884958,-0.04712499474478987,0.01845352009392799
3.0569415184447006,-0.08142785085932122,0.252300750426318,0.43887464870364973,-0.026826266363581753,0.004194680338766022
3.0631342783186164,-0.0712005484940927,0.24296952480893355,0.3807961193737602,-0.06163151032476588,0.0001162811097189388
3.0690826041824586,-0.06231373016174032,0.23275145212089715,0.33163527401944076,-0.034794210356434624,-0.00410030745306218
3.074772932429835,-0.05457350543864323,0.22239594088399192,0.28868242230496977,-0.07901623380759773,-0.015485679979638655
3.080199438850024,-0.04782461421260227,0.21166864178517625,0.25232880843959826,-0.044215012026923316,-0.011398381080919597
3.0853582313836476,-0.04192313634614596,0.2010411514412227,0.2205948531398502,-0.0994393214835817,-0.029647729288078354
3.090251303846205,-0.03675460053074046,0.19039951580827133,0.19369325076226013,-0.055220267102030506,-0.018255320010636053
3.0948806259040107,-0.032213356878793016,0.17999955754680227,0.1701929961267182,-0.12325384490633258,-0.04335986548466485
3.0992530012809985,-0.02821561727871625,0.16980979822407594,0.1502129027121179,-0.06803030026715295,-0.025107665120137172
3.103373774338934,-0.02468433680318517,0.1599229504745006,0.13271558728728797,-0.15097671524560677,-0.057434461071363865
3.1072519475781113,-0.021558527651752393,0.15036897592582482,0.11777542875053972,-0.08294283294637673,-0.03232837628781204
3.1108946550772925,-0.018782340689006406,0.14111658945181715,0.10462856337451626,-0.18328520896375114,-0.07257426355292355
3.1143109611961086,-0.016311645024118436,0.13224514421567637,0.09333611864298708,-0.10033833954372871,-0.040245757941424765
3.117508592832039,-0.01410623218136047,0.12362467527622514,0.08332060659718762,-0.22102866389604833,-0.08941442837994178
3.1204953194380054,-0.01213443623229031,0.11537933176554722,0.07464659196785507,-0.12068550632838237,-0.04916957372981017
3.1232781118835167,-0.010367669883631988,0.10729695765542599,0.0668553852386143,-0.265236861489242,-0.10858411233764578
3.1258630046639357,-0.008783633924151994,0.09954477974614712,0.06002805552773103,-0.14454700269446608,-0.05941371445541376
3.1282546029996996,-0.007362468886494422,0.09183512761562426,0.053778670291361005,-0.3171475832507042,-0.13072487219673767
3.130456714905531,-0.006089025616966448,0.08438085548582462,0.04821029009919215,-0.17259479823477591,-0.07131057361672109
3.1324715809929993,-0.004950199225822902,0.07682039929813197,0.04297254262734174,-0.3782303875432711,-0.15654248773238205
3.1342992081993386,-0.003936563142259943,0.06941659631746065,0.038195027071699,-0.20562423843640967,-0.08523607609989596
3.135938674185508,-0.0030407049123561615,0.06173619296151431,0.03351962492728402,-0.45020278904577404,-0.1868673636236155
3.137386171344885,-0.002258281775668467,0.05409252785652498,0.029120209479005434,-0.24457329131162728,-0.1016173142717319
3.1386372622240857,-0.001586841050214256,0.04597047356335926,0.024611702618224148,-0.535128552175825,-0.22260499464016936
3.139683842941289,-0.0010268635647986183,0.03774716697390889,0.02020315673108942,-0.29055164859596794,-0.12097630855410786
3.140516372291125,-0.000581008708532847,0.02881735427847414,0.015451569169794658,-0.6354268931618773,-0.26486046333146107
3.1411226926252973,-0.00025496805456902085,0.019626872877005645,0.010618025525802053,-0.3448540722585632,-0.14388505180828542
3.1414803952153805,-6.11213745502769e-05,0.009196996439960355,0.004994535118552969,-0.7539268337646572,-0.31494082708936694
3.1415927409880946,0.0,-7.406171463129452e-27,1.615126102021742e-25,-0.20457642846450516,-0.08554737077709614
