q1_bar,q2_bar,q1_dot_bar,q2_dot_bar,u1_bar,u2_bar
0.7282205785664086,0.0016083758135106523,2.363480694335154,-9.872143196936346e-05,0.0966107990441342,0.02344124321514079
0.787172950436489,0.0015953098872648415,2.346374962309268,-0.0014519827530113175,0.05735133612351117,0.00852733136810293
0.8461123024565633,0.0015692785206777565,2.36303797158517,-0.000816106157405695,0.10785022735892377,0.026171415761017714
0.9050380284940592,0.0015452254431615796,2.3452827529799807,-0.001293724544845489,0.06319566958718562,0.009618217106172363
0.9638814715207186,0.0015138753956967133,2.3571636302556382,-0.0011906466989731583,0.1176515287788805,0.028564620680651368
1.0226448022677626,0.0014868745955263708,2.3388751423581575,-0.0009457861384638721,0.06818733948896842,0.010572435060512845
1.0812566623943005,0.0014544105502959776,2.3458467972392176,-0.0014331769327132512,0.12588344191191014,0.030573145409497765
1.1397258837065698,0.0014261237909891811,2.3274655139301257,-0.0006116074448388256,0.07226472254802813,0.011363607610063034
1.1979814199742789,0.0013974625733878536,2.329457145862648,-0.001362824865076387,0.1324231131779886,0.03218203168506252
1.2560227678831994,0.001373905556235582,2.3103314309554057,-0.0002032773669736,0.07527843470484336,0.011952113783283362
1.3137800453000277,0.0013387206208470086,2.30752689982455,-0.0019761428052515856,0.1372583392395827,0.033313807831977064
1.3712629937773853,0.001306867123569199,2.288388277723778,6.323605684289869e-05,0.07727531562339429,0.012351791592643543
1.4283964108899296,0.0012693036170788007,2.280389532236745,-0.0022412360654721357,0.14029496173300768,0.0340195073037444
1.4851879595052042,0.0012361591798120443,2.2610465948385294,0.00041675728119861845,0.07824536195912028,0.012571094769915983
1.5415633289398085,0.0011982391586325036,2.247906087407894,-0.0024401865507045206,0.14156403520209074,0.03428736612067628
1.5975291706893413,0.0011646583518334498,2.2282760694907515,0.000763891761238023,0.07820249870810704,0.012604290640215555
1.6530142367666598,0.0011308217398893496,2.210240078959035,-0.0023720803563986857,0.14113677820172316,0.03415288613035191
1.7080269778923503,0.0011009913549652995,2.190502550592185,0.0010843873232340615,0.0771845397194077,0.012451409604223014
1.7624936613813058,0.001061076207256258,2.167182268252981,-0.002905847407206595,0.13903387950637705,0.033550830916453146
1.816404114438828,0.0010242865594348996,2.1460186058478166,0.001334430199075553,0.07522943971645286,0.012123640411385658
1.8697005386103933,0.0009827581185252658,2.1188519750938215,-0.003132953666635303,0.13555190543342016,0.03263395700638499
1.922404291024332,0.0009438265202731823,2.098596944048943,0.0015421793451853834,0.07251623554899982,0.011664059125429805
1.9744301694531177,0.0009018902889700858,2.065396102834573,-0.0032416924344691304,0.1305172069773703,0.03132362186376167
2.025770092141132,0.0008645112117188804,2.0437087200779844,0.0019067537533195397,0.06916467977611308,0.011113286905272758
2.0763694515457565,0.0008252846031697258,2.006654251149032,-0.0032987218951180046,0.1243694460199231,0.02974231995461746
2.1262232205341616,0.000786883169245839,1.984047539672696,0.001972767249012009,0.06516622099441857,0.010418281250263348
2.1752781253972926,0.0007239150996204446,1.9429158929908839,-0.004907620001777703,0.11715891540874673,0.027780477299618207
2.2234975394715026,0.0006466317473710491,1.9172220614543978,0.0008275446294008774,0.0605533296895725,0.009520439597672617
2.270828291789166,0.0005934440518883997,1.8726588860553768,-0.0034301916762841636,0.1093583989317275,0.025909503641256514
