q1_bar,q2_bar,q1_dot_bar,q2_dot_bar,u1_bar,u2_bar
0.043704315622602456,0.03696016068327185,-0.015018284441537348,0.1542439963739347,-0.004849340538499753,-0.0016062847389753509
0.04320281841292734,0.04087874387601112,-0.02471581142080229,0.15954914734970668,-0.007306143192084736,-0.0027366993063596143
0.04248781698882739,0.0449529527742507,-0.032098314897036594,0.16669449581611698,-0.004654538795257559,-0.0016868784096514288
0.041575226160205266,0.04909768036467873,-0.040836995837453254,0.16667412952435284,-0.007518791007532347,-0.0030091724067975644
0.040449563335544086,0.05337618158965833,-0.049144186989696435,0.17739636860199046,-0.004283664198083068,-0.0016446425537512584
0.03913996566209911,0.05771286547998301,-0.056039956537234974,0.17262197653411862,-0.007635800022580384,-0.0033048561995409472
0.03762675353155847,0.06216144584936626,-0.0654330023929366,0.18634753827810213,-0.0038714681464213346,-0.0015319120406362477
0.0359332030934857,0.06665599372117813,-0.0708237163109663,0.17740271621050477,-0.007657287537066283,-0.0036168196375222787
0.034046934537792346,0.07124089673926652,-0.08085047376566278,0.19357601993464746,-0.0033798659549646474,-0.0013453520280876574
0.03199847416648739,0.07586847406940828,-0.08439997458845609,0.18150565561633494,-0.007580173647310875,-0.0039356810692552716
0.02975826369762313,0.08055998338545779,-0.0961901587785722,0.19869121862805067,-0.0030247077089283238,-0.0011759138772637879
0.02738028951298865,0.08529654422141526,-0.09640827012256523,0.18524004841682343,-0.0072189008794146785,-0.004184935276536965
0.024819829239540524,0.09007227601776759,-0.11078900430082705,0.20182367390637818,-0.0031291676029863557,-0.001157296401972039
0.022121074422871128,0.09488926583579459,-0.10809992786635192,0.188335466076514,-0.00650423780608787,-0.004326641966695329
0.019265403665912843,0.09972904592373473,-0.12334222969665613,0.20364704374865725,-0.0035550706576341616,-0.0012622947816672446
0.01625881689399504,0.10460231857997468,-0.11997393629180077,0.19067751768944158,-0.005616500818439737,-0.004412479150883922
0.013127247011824366,0.10948608663952503,-0.13334075100626722,0.20448773221754502,-0.0038647026424422177,-0.0013559595209317616
0.009839916395524223,0.11439219672015088,-0.13143116629319057,0.19218308750029048,-0.004780332568986547,-0.0045114809105381536
0.0064664154198511405,0.11930436451353443,-0.1402343630753197,0.20497294797694074,-0.003603561085045551,-0.0012874372947553276
0.002945040243013949,0.12422643711094347,-0.14167743933025823,0.1928925301361685,-0.00424310759602916,-0.00470654363754032
-0.0006275466935693624,0.12915397983186533,-0.14433131439102664,0.20541027286589986,-0.0024212214050250568,-0.0009314354148601744
-0.004313386152558743,0.1340865597803145,-0.14945029541841137,0.19319531648882915,-0.004151746929387156,-0.005049892517898373
-0.008045784144949547,0.13901374565002003,-0.14805600629901403,0.20498053518930046,-0.0004995463925277429,-0.00034606183293145985
-0.011776823033224368,0.14397230803959685,-0.15062781099561545,0.19472196986783255,-0.004105508589869966,-0.0053993055209859715
-0.015587211971311965,0.14890071551695525,-0.15440394285972958,0.2025680914134531,0.0005376942279666467,-0.00010167168064512382
-0.019299687290626744,0.15388148857214393,-0.1458909481859928,0.1973041497049121,-0.0030793882596077183,-0.005390214282534379
-0.02304659632255644,0.1588364317826828,-0.15715825800263106,0.20050135193471358,-0.0004578150980124012,-0.0006009894461113524
-0.02681133245049806,0.16379269109605854,-0.14648349127611726,0.19715864668502087,-0.0014321458171185969,-0.005148403997906047
-0.03049391245946639,0.16875231614340486,-0.15058579307838882,0.20076949078033782,-0.0010323685849609823,-0.0009779052188355255
-0.03424800670516447,0.17368077928731107,-0.14935704268587802,0.19514198926292384,-0.0007529445431348537,-0.005234374508523416
-0.03794253888482763,0.17859107861155896,-0.14582092184337692,0.1993144968040284,7.268749051871082e-05,-0.0007860275834920688
-0.04154453133214726,0.18351697793282223,-0.1431357079650602,0.1954371222078607,-0.00038829999794369376,-0.005414309477881421
-0.045139173608665845,0.1883969428163814,-0.14523246237427423,0.19564016666193373,0.00031714964075579485,-0.0009208236403835022
-0.04859318525811244,0.1932984083863239,-0.1335614528048191,0.1959741538156204,0.0009059898350309262,-0.005249437910098029
-0.051940909154739125,0.19817053116027275,-0.13672973667821903,0.19329421533966248,-0.0006318849436335247,-0.0015007305987409978
-0.055368197128222496,0.2029868404179269,-0.13563964435960604,0.19203151033661695,0.0017029847242865754,-0.005235619450930599
-0.058632196681968174,0.20777311084010744,-0.12366626337355238,0.1908891470909577,0.0008985995867056154,-0.0012495675463406316
-0.06191076882430274,0.21253378411158183,-0.13602348653327048,0.18862462170377248,0.0007601251697638258,-0.005799787830527188
-0.06530356119310868,0.21713735983874585,-0.1328037351256558,0.17832130620632397,0.0026248950302249635,-0.0010071604620237842
-0.06825084355401238,0.22186513515011477,-0.10923183417835751,0.193502644464773,0.00280560310785424,-0.005255647423331965
-0.07107781364848728,0.22649250038346405,-0.12317884605774425,0.17028647673644165,-0.0015952754874790954,-0.0029507704714761933
-0.07433424222235198,0.23090698504980756,-0.1311578997669646,0.17896160504537711,0.004160953152654395,-0.00489810589482882
-0.07732683353805017,0.23524504637483748,-0.10207231545335303,0.16417217745818,0.001634452941695834,-0.002354891974882907
-0.08004054668598956,0.23959966751188322,-0.11350026675994229,0.1766938451024406,0.0026572876392687,-0.005488483686440257
-0.08292562991014721,0.2437045407759719,-0.11578203590112361,0.14419177713106765,0.001559721602738838,-0.0030113168770974632
-0.08558146971866254,0.24775614981762784,-0.09743508946343797,0.170571578974082,0.005508547598361226,-0.004484279352728671
-0.08783489696799401,0.2517648499180778,-0.08358915693808838,0.14075856817818003,-0.00018283606207028687,-0.0042947298280638264
-0.09062973175053314,0.2553280757047287,-0.12764284943487164,0.1413895638746409,0.0030727971655198517,-0.005329229337489928
-0.09359928968939227,0.25868883535772563,-0.09756643687957531,0.12456307065024522,0.00665467850704984,-0.0024481611852953606
-0.09536019364147197,0.26207893405192295,-0.05529677649374384,0.13972309466580943,0.00480598190312628,-0.0047892350293201906
-0.09696365887584975,0.265329071270124,-0.08497136131420846,0.11337266855068928,-0.0010437113485901213,-0.005464606005027009
-0.09942948631048748,0.26801261938107346,-0.102423516229059,0.10290820018079946,0.00605513848725529,-0.0044642296479152875
-0.10159129827692737,0.27055428689340716,-0.060650936093604134,0.10201862966930636,0.005126001191640376,-0.0035366968541989474
-0.10292817596260158,0.2729667997705531,-0.05190205578647287,0.09068688518048229,0.004122648124580299,-0.0052756727811572425
-0.10446654217404677,0.2750738001899107,-0.07676998982032285,0.07757504653421841,0.002167857392454952,-0.004613871012361817
-0.10601338052058515,0.2767507704521293,-0.04987849296302254,0.06054791695196435,0.007377984812900044,-0.004333971019425691
-0.10710550723256312,0.2782994909387395,-0.040391998459051504,0.0673171481358225,0.0014805228480153313,-0.004695363252640189
-0.10829353530918234,0.2794526730895507,-0.05222384558925634,0.031757800932404004,0.005351265232492909,-0.005279961270001049
-0.10959538366835746,0.28022843183571494,-0.049497580823112675,0.037125879973163106,0.0042810763544459726,-0.003471143176218734
-0.11026668356465362,0.2809240244835223,-0.010147595308893847,0.020296470250197776,0.007536703294207946,-0.004722319653396893
-0.11039981852905902,0.2813320225827605,-0.0064448063641778545,0.01411833858018178,0.001358548893701439,-0.004336174713791185
-0.11078380303175106,0.281251885661415,-0.019336849250342906,-0.016796680804998035,0.0059365701641307285,-0.005382806779584717
-0.11111980214592858,0.28067889428212683,-0.002605348405422421,-0.025306624471452734,0.00486905593649029,-0.002994291829473663
-0.1111527901676463,0.2797523799905116,0.0018860139787427927,-0.04765980731625279,0.005446082268497668,-0.005579418377591126
-0.11092950241030815,0.2783536075850689,0.01789703798734106,-0.06309071164479614,0.0061832523357716815,-0.002463416629099828
-0.11024069082788186,0.2766530953250131,0.034651543132659085,-0.07469176000294112,0.005503891535865434,-0.005471371762036688
-0.10932474895621289,0.2745318905416185,0.03606751751991189,-0.09674656581986543,0.00436989468324552,-0.003058244886606361
-0.10832138490351083,0.27196507475929915,0.04385550464288387,-0.10947310970008033,0.005799164751900484,-0.005223037634797701
-0.10714927465164273,0.2690146041564317,0.049566724599283164,-0.12743431145084907,0.003920134099723417,-0.003129915574067079
-0.10585857111106577,0.2656238915028608,0.05481840598099205,-0.14296170212554019,0.005761985757816283,-0.005075580732397864
-0.10435190796097359,0.2619095865590962,0.06684417891691616,-0.15332379838133775,0.004571748540627423,-0.0027150569703601355
-0.10253965866356843,0.25783750002331857,0.07622516215599905,-0.17097297941435036,0.0052393352988047565,-0.0051005881532212765
-0.10063617427511598,0.2534342862609787,0.07414337916677241,-0.17981926954441677,0.0035712424207152323,-0.0027621178614688708
-0.09861210608022983,0.2486497698316777,0.0859701801025742,-0.20005749468801887,0.005584641276095124,-0.004829375096881226
-0.09642826355440322,0.24357568062498203,0.08692511409523603,-0.2029832888529703,0.0028593131917326814,-0.0026067038249018943
-0.09422248488388932,0.23814117861587664,0.08985231214130815,-0.22755503451262443,0.005068454613172605,-0.004858156289153023
-0.09191988762367036,0.23240903773927668,0.09467070766388784,-0.226793933715235,0.003572994155457013,-0.0018916086744948067
-0.08949744567343305,0.22640983746901377,0.0980903098141337,-0.24972177725122596,0.004331491132658301,-0.004942089569509978
-0.08706708173217909,0.220093914630019,0.09530465507609694,-0.2521327628540065,0.0033831278482681386,-0.0014877598326066737
-0.08452332166724864,0.21356124727583686,0.1049163384577721,-0.2690166232795412,0.004451313372697633,-0.004681745379145768
-0.08198526653373539,0.20671624693190813,0.09484771747125337,-0.2771214918146892,0.0015915084975685187,-0.0016870964083509155
-0.07947052003414985,0.19964336857721104,0.10374234232387503,-0.2885919581782866,0.005116215894622236,-0.004170398728458977
-0.07692759892957722,0.19229241430367183,0.09710244582790964,-0.29936957057337965,-2.6785317549486362e-05,-0.001887501198503395
-0.07450151793544749,0.18470816792588354,0.09716584861610954,-0.3080530851629656,0.005279731309398583,-0.003778718409264893
-0.07206022200863922,0.17685566270461278,0.09831951656839709,-0.32082954330532304,-0.00019190795853886704,-0.001648214373802949
-0.06973012579546428,0.16878766825830152,0.09022694859314744,-0.32634471339774285,0.0047840634839260605,-0.0035595049074543805
-0.06744193837263189,0.16045166006123743,0.0949673279301896,-0.3422715466477387,0.0006033735759240758,-0.0011427158675877598
-0.06525167157950591,0.15191459495941448,0.08304038921580718,-0.3437438200792252,0.004120103027148189,-0.0033461256234078958
-0.06315060581848188,0.14311193206975456,0.08783045720358895,-0.3635208538467031,0.0015885788001529075,-0.0006344289369175993
-0.06114276304506888,0.1341122474475356,0.07525941428600433,-0.36087189683769916,0.003617557845598916,-0.0030305776535069395
-0.059264523720130705,0.12484742079761019,0.07746176811034393,-0.384731865047847,0.002219270552402291,-0.00030221492108723196
-0.05747685239100934,0.11539049819845204,0.06700563793779624,-0.37767785592780057,0.003555935526659541,-0.0025210970847839584
-0.05584156244328794,0.10567072703873778,0.0652710708847139,-0.4057597969143103,0.0021045722490921695,-0.0002766179008062714
-0.054301478009461175,0.0957590827753489,0.05832897923083483,-0.3943535853174871,0.0040851329455973695,-0.0017691659419394514
-0.05290543448003027,0.08559395871958456,0.053748228852131666,-0.42603797452402065,0.0012370421903630372,-0.0005543290600836708
-0.05164601244744971,0.0752264151881755,0.047807384946779774,-0.41137645069559386,0.005030818075923033,-0.0008390926334092611
-0.050474975082259156,0.06462461931258429,0.04667771798220832,-0.44477692303853833,0.0005310211065985442,-0.0008135193759911856
-0.04945955490692527,0.053812366204015694,0.03726396940694702,-0.42848549008272657,0.005784016083419177,5.588375851343528e-05
-0.04847635614546602,0.04278623538073932,0.04410035625187368,-0.46188699483421236,0.0009186671119904217,-0.0007226296806401287
-0.04754825807662362,0.03157523079878252,0.03386086379449067,-0.4436886409314415,0.006207714521248601,0.0008652714810230989
-0.04659764505263967,0.020167030650231423,0.04590168387157522,-0.4776628800917458,0.0018307966258678569,-0.00047174820878108197
-0.04555827020237093,0.008606400591126457,0.041124701497090944,-0.45629566275022176,0.006808178448168683,0.0017658678001034923
-0.04434758429739621,-0.003103154688059196,0.059606848098319204,-0.489576823071995,0.0027345150818193532,-0.00023058585622445088
-0.042943091710157956,-0.014955619320368992,0.05822049178576902,-0.46722144676987204,0.0072693817821036285,0.0026412727311208944
-0.04116314774731207,-0.026894291043272813,0.08964321548584338,-0.4964734863657139,0.004528136217944533,0.00034416765427547954
-0.038869834524626265,-0.038895461084246616,0.09822020378234698,-0.472272677600926,0.007358607788793936,0.0034063594587753964
-0.03603221744843166,-0.050940553416490786,0.13318762831567155,-0.4999869442322575,0.0054920586149187775,0.0006719158143859202
-0.032253627905906274,-0.06293394181250413,0.17000959908420823,-0.46872710962219866,0.008674728827858389,0.004628438690028682
-0.027486234089343732,-0.07483905488260219,0.21229190059044442,-0.49292491570861746,0.003990839251762471,0.00020275004196801914
-0.0216813574574775,-0.08670749970690247,0.25768014843919723,-0.46308423028783474,0.009626703020537253,0.005749028987484698
-0.01432313231941891,-0.09831995123955109,0.33655962263186506,-0.47244517497803395,0.005048666499323195,0.0007461947975227357
-0.005194836751621468,-0.10969741862088195,0.3991059033644425,-0.44283494622905334,0.008571611408631268,0.006192858107836049
0.0059022613526218265,-0.12071585678540965,0.4940638030825478,-0.4437238158740322,0.0054134427604134745,0.0011963392483635817
0.019515897008768178,-0.13129098740040465,0.5981875854968307,-0.4065589270835405,0.008164062861496225,0.006911404094215526
0.03596966905528539,-0.14125742179177322,0.7212745783097009,-0.3950277562223797,0.003471378556534615,0.0010101213502460024
0.05538481663812199,-0.1506810931002655,0.8406520023910906,-0.35957306273884965,0.005507560918963426,0.006906254789459394
0.07843801095407758,-0.15927143741389518,1.0123179081998983,-0.3283625197062832,0.0037694449905051,0.0018137381567012601
0.10591602211904562,-0.16688440411209557,1.1901997677963352,-0.28115821403563884,0.001745831487252914,0.006591309356926868
0.1381618376357765,-0.17335354045983276,1.393742222112652,-0.23685655527316266,-0.00047076275509525846,0.001248772542295458
0.17534558543589693,-0.17862959200452916,1.5931457962668767,-0.18370061851499023,-0.004883096531472101,0.005396686231781045
0.21842850897282198,-0.18246224358810106,1.8656758262698045,-0.12138463938285199,-0.002373527270883847,0.001616261300166788
0.2682883307507701,-0.1844906080419985,2.1293721743720884,-0.043092923803603335,-0.014325259449013956,0.003390204963420644
0.3252102254707516,-0.18472727627257665,2.4306399915261094,0.021951284014646008,-0.0112756774368763,-0.00042899798727112897
0.38956437641877845,-0.18297361798408013,2.733373015686554,0.11789639682249797,-0.02558589834584838,0.0009132043263084841
0.46266285473733926,-0.17885468764987905,3.1301838475893624,0.21117437933912642,-0.017699455159772993,-0.0015885884072101503
0.5445300029120758,-0.1722801884716509,3.437156696503876,0.31382606318509165,-0.04595671453599494,-0.004679189224951429
0.635419117793152,-0.1632113473308562,3.851939113199838,0.41072300103689574,-0.025678633110882934,-0.003340528139208479
0.7361103021048829,-0.15136285922890796,4.209401212799952,0.5331957255348108,-0.06659768221154819,-0.010389773586428506
0.8461913009133699,-0.13674956538926475,4.6031191865624885,0.6319075569212673,-0.04216192386569946,-0.008137036544850982
0.9649990695665136,-0.11975488864620648,4.921207162985621,0.7332284460954267,-0.08875797460107747,-0.01686652040790046
1.0932369208219597,-0.09981004260604755,5.357520026687796,0.8679209982225156,-0.04759156798741769,-0.009030683809693426
1.23105904157775,-0.07706766118526612,5.663340337570719,0.9541691568864636,-0.11309306085604019,-0.02455439974953869
1.37615829559417,-0.051966557310996704,5.939690314482603,1.0566198160550266,-0.06176097060862677,-0.013056660575019996
1.5272231632674007,-0.02503715985033477,6.13680367085223,1.1008374216571704,-0.12815650400624945,-0.029473192820382747
1.6825639502865002,0.0032305934225813583,6.281762440409204,1.1636878359552123,-0.06794288015036352,-0.014640423977374695
1.840135483952528,0.03230821853325711,6.31183370657008,1.1650660054395174,-0.13475570954615687,-0.03184860541312321
1.9975492007731992,0.06161106889517653,6.269139833226594,1.1817054841066876,-0.06397383432525248,-0.013209888961118656
2.1536101199612685,0.09068844626099687,6.177956872006124,1.1421867347575272,-0.12676713874144585,-0.029798411106675107
2.3045582576280736,0.1186055266402285,5.860106033766387,1.088881850372729,-0.06457383112117239,-0.013918391414746923
2.4473706827006887,0.1441637227897731,5.54282082740937,0.9646492253798217,-0.10786790320720345,-0.024786860225522955
2.580595438518467,0.1672817701203616,5.093067292900691,0.8936699006674296,-0.04904367124293816,-0.009337358306623076
2.7032351901080434,0.18750081608342611,4.694810678397276,0.7346929863258165,-0.08215489114216935,-0.01809984045936615
2.814170686367087,0.20455832734249632,4.156737694410125,0.6407461254389392,-0.03413334714504927,-0.005251782328951607
2.9134938847403404,0.2186270626567415,3.7663566296411144,0.49307880177298546,-0.05148947292146193,-0.009879444925738029
3.0013505021728375,0.22962856316647173,3.2393948988241044,0.3953663820329589,-0.02323622007541666,-0.002730215712157199
3.077223087279421,0.23758644509834798,2.8246972733920863,0.25108516986495216,-0.026779376888781164,-0.0035728260673433074
3.142299389591562,0.24267387716893601,2.3756756271481043,0.16573123261594908,-0.007913908196630352,0.0013847147315631395
3.1971254510078952,0.2452715735929342,2.006414672578679,0.04797917209471479,-0.008144065728206204,0.0010354152011057697
3.2424196364665367,0.24536763222273264,1.6130991733480464,-0.03439827400408704,0.0025457401998775038,0.00393575453862376
3.279161753482794,0.2434421192688827,1.3217575038609675,-0.11748269285042368,0.007889539367661033,0.0052240839208801005
3.308281730194466,0.2396015171211955,1.0033252213655157,-0.18760405951022144,0.007767507082797848,0.004849213691273959
3.330415011024245,0.23413632070481644,0.7676702257943023,-0.24792408846551842,0.019226995756289954,0.008192511076537116
3.3466809250715217,0.22728970602552184,0.5338964174401024,-0.29811680599556134,0.012244385650490021,0.005720831223753255
3.3577081230909176,0.2192880158434699,0.35056405247161093,-0.34050989701291684,0.02585012857146864,0.00982924506199842
3.3643228720012175,0.21033970123031942,0.18089959386400026,-0.373844876573398,0.015316967237183624,0.006303057664484475
3.3671983461752606,0.20064372568896677,0.05081271571002402,-0.40044369888981474,0.029689588073910447,0.010709383441305677
3.36694732008098,0.19038697029908516,-0.0692250624192806,-0.41870755258525494,0.016275583009396313,0.00632059796503723
3.36408990834773,0.1796948103141922,-0.15748863742046434,-0.43462454756568064,0.0314066219089624,0.010981375540922473
3.3591667574960624,0.16875776563721193,-0.23448215550218982,-0.43829819564019185,0.016256919627896313,0.006142350202228039
3.3525473962509134,0.1576521772851716,-0.29267768968252267,-0.4473062699702667,0.031149772435588925,0.010642184198990727
3.3446523222196567,0.14653455494156734,-0.3365358359978419,-0.4392629208143565,0.01588923562846702,0.0059512113554283964
3.335779774023443,0.13547572739740285,-0.37120699778900046,-0.44234676541792145,0.02952241515153392,0.009873891397987946
3.326195489123721,0.12457201468333998,-0.39345822493576654,-0.4268543716494867,0.014936876539783588,0.005623668280364312
3.3161028577814715,0.11388775952360998,-0.41213271588338213,-0.4249285224939949,0.027077942776131028,0.008858690855941055
3.305680524013439,0.10347342899728526,-0.4198255414247154,-0.40526087779364073,0.013597941024408639,0.00519277049915328
3.2950270094764895,0.0933893560636197,-0.4313018595099882,-0.39931608224742743,0.0238776464768783,0.007618882306231095
3.284172492623922,0.08361505881554555,-0.43591069246123093,-0.38047968927817427,0.011631801436081446,0.004541092035982549
3.273245094414419,0.07425096950374632,-0.43904008361846497,-0.36818054458281974,0.020907986737147898,0.006511903577454195
3.262182913620974,0.06522936616266863,-0.4466865152620695,-0.3530803959486863,0.00826690573551999,0.003372047117849896
3.250545609457211,0.05647131852495614,-0.47703270940204995,-0.345518502844985,0.01656311564908958,0.004984010981167619
3.2386952228828694,0.04805568710958735,-0.4637110959632918,-0.32568706538016196,0.0095377474416771,0.0038189319597008355
3.22659010624371,0.04004843710242045,-0.5083137338864657,-0.3178467780840033,0.009247507545601389,0.0024779255341724716
3.2130984591838847,0.032015663596833284,-0.5746290258555882,-0.32772854084092184,0.0035676940544295947,0.0016946699556745738
3.1984224545796507,0.02409343122102728,-0.5914655258046035,-0.30546984929859117,0.009989606677825946,0.00291449867177727
3.1839248528355686,0.016771184988484875,-0.560363405862326,-0.2797296803484534,0.004346017899120224,0.001990346772780591
3.17052884841552,0.010391179045443583,-0.49752538751170494,-0.22765186861942255,0.010797235360433482,0.003410170393543986
3.1597371979610256,0.005539534080209414,-0.35204890893857443,-0.15746081958783234,0.00949488936420111,0.003853682868143222
3.152886589607616,0.0026158289174416836,-0.21553037821323184,-0.0836082606391389,0.007485406015519296,0.002373010725887206
3.1479839828771428,0.001000487931286674,-0.19622251335239163,-0.05279169926019676,-0.00425652826941166,-0.0009429865964293958
3.1435617325706047,0.00017029584832891262,-0.14267901481172343,-0.016816710937839378,0.008286646330811075,0.002644353196936447
3.1415927410125732,3.313296173942402e-25,0.0,0.0,0.002728299711811744,0.0011781922148375525
